label,text
0,헬스장 가야 하는데 귀찮다 ㅎㅎ
0,고마워 ㅎㅎ?
0,아직 안 일어남?
0,나 지금 눈 떴는데
0,ㅋㅋㅋㅋㅋㅋㅋㅋ
0,오늘 그냥 쨀까
0,출첵만 하고 튈래
0,나 대신 출석 좀
0,버스 놓침...
0,미안 늦잠잠
0,나 5분
0,진짜 5분
0,거짓말
0,거의 다 왔어
0,엘베 기다리는 중
0,학교 도착
0,강의실 어디냐
0,자리 맡아줘
0,창가 ㄴㄴ
0,에어컨 밑으로 와
0,개추움
0,개더움
0,오늘 사람 왜케 많냐
0,학식 ㄱ?
0,뭐 먹을래
0,암거나
0,또 암거나래
0,돈 없음
0,내가 살게
0,담에 사
0,고마워ㅜ
0,커피 마실?
0,아아 하나
0,라떼 ㄱ
0,스벅 갈래?
0,메가도 ㄱㅊ
0,나 카페 왔음
0,카공?
0,공부는 안 함
0,ㅋㅋㅋㅋㅋㅋ
0,과제 했냐
0,아직...
0,망했다
0,파일 좀 보내줘
0,양식만 볼게
0,진짜 양식만
0,믿는다?
0,시험범위 뭐였지
0,8주차까지
0,개에바
0,큰일남
0,이번엔 진짜 공부함
0,맨날 그럼
0,ㄹㅇ 이번엔
0,교수님 오심
0,쉿
0,출첵한다
0,살았다
0,안 했다
0,휴...
0,팀플 누구랑임
0,너도 같은 조?
0,와 개꿀
0,조원 잠수탐
0,답장 안 함
0,스트레스
0,발표 언제야
0,내일...
0,기도한다
0,떨려 죽겠네
0,배고프다
0,편의점 갈 사람
0,삼김 ㄱ
0,참치마요
0,컵라면도
0,콜라?
0,제로로
0,나 다이어트 중
0,오늘만 먹자
0,내일부터
0,운동 갈래
0,귀찮...
0,헬스장 앞인데
0,들어가기 싫음
0,집 갈까
0,갈래
0,넷플 볼래
0,한 편만
0,또 새벽이다
0,잠 안 옴
0,깨워줘
0,알람 좀
0,전화해줘
0,씻기 귀찮다
0,침대 최고
0,집 왔다
0,씻고 나옴
0,게임 ㄱ?
0,한 판만
0,연패 중
0,멘탈 나감
0,개웃기네
0,미쳤냐ㅋㅋ
0,아 진짜?
0,실화임
0,구라 ㄴ
0,사진 보내봐
0,와 미쳤네
0,부럽다
0,나도 가고 싶다
0,언제 볼래
0,오늘?
0,내일?
0,주말 ㄱ
0,7시 어때
0,오케이
0,ㄱㄱ
0,출발
0,택시 탐
0,비 온다
0,우산 있냐
0,같이 쓰자
0,고양이 봤다
0,개귀여움
0,사진 찍음
0,보내봐
0,ㅋㅋㅋㅋㅋㅋㅋ
0,아 졸려
0,커피 마셔도 졸림
0,잠이 안 깸
0,수업 집중 안 됨
0,교수님 목소리 ASMR임
0,필기 좀 보내줘
0,노트 있음
0,천사냐
0,월급 들어옴
0,5분 만에 나감
0,잔고 실화냐
0,통장 울음
0,배달 시킬까
0,시키자
0,최소금액 안 됨
0,아...
0,치킨?
0,피자?
0,마라탕?
0,엽떡?
0,오늘은 참자
0,실패
0,결국 시킴
0,출근했냐
0,오늘 월요일 실화냐
0,커피 없으면 일 못 하겠다
0,회의 언제 끝나냐
0,점심 뭐 먹을래
0,국밥?
0,또 국밥ㅋㅋ
0,오늘도 야근각
0,퇴근 언제 함
0,이제 끝났다
0,집 가는 중
0,퇴근길 사람 미쳤네
0,퇴근하고 한잔?
0,콜
0,오늘은 내가 쏜다
0,고맙다ㅋㅋ
0,이번 달 카드값 보고 놀람
0,월급 들어왔는데 왜 없는 거 같지
0,적금 빠져나감...
0,돈 모으기 진짜 힘드네
0,주식 또 떨어졌네
0,그냥 안 보는 게 답이다
0,코인 지웠다ㅋㅋ
0,운동 감?
0,오늘은 쉰다
0,맨날 쉰다ㅋㅋ
0,허리 아프다
0,목이 계속 뻐근함
0,잠을 잘못 잤나
0,병원 한번 가봐
0,주말 뭐 함
0,집에서 쉼
0,그게 최고지
0,캠핑 갈래
0,좋지
0,날씨만 좋으면
0,애는 잘 지내?
0,감기 걸려서 정신없다
0,새벽에 몇 번을 깼는지...
0,부모님 모시고 밥 먹고 옴
0,명절 벌써 다가오네
0,청첩장 또 받음
0,이번 달만 세 번째네
0,축의금만 나간다ㅋㅋ
0,결혼 생각 있음?
0,아직 모르겠다
0,너는?
0,난 그냥 흘러가는 대로
0,차 바꿀까 고민 중
0,보험료 왜 또 올랐냐
0,관리비 미쳤네
0,택배 왔냐
0,오늘 도착한대
0,배민 뭐 시킬까
0,치킨?
0,피자?
0,난 족발 땡기는데
0,콜
0,넷플 뭐 볼 거 있냐
0,추천 좀
0,재밌는 거 없네
0,오늘 진짜 피곤하다
0,집 가면 바로 잘 듯
0,깨워도 못 일어남
0,커피 두 잔 마셨는데도 졸림
0,이따 전화 가능?
0,잠깐 가능
0,회의 끝나고 할게
0,오케이
0,사진 봤냐ㅋㅋ
0,개웃기네
0,너답다ㅋㅋ
0,언제 볼래
0,토요일 어때
0,좋지
0,예약은 내가 할게
0,고생했어
0,오늘도 버텼네ㅋㅋ
0,출근함?
0,오늘 진짜 가기 싫었음
0,나도 겨우 나옴
0,커피부터 사러 간다
0,회의 몇 시였지
0,10시
0,아 벌써...
0,오늘도 하루 길겠다
0,점심 뭐 먹냐
0,국밥?
0,좋지
0,근데 사람 많을 듯
0,조금 일찍 나가자
0,오케이
0,퇴근했냐
0,방금
0,고생했다
0,오늘도 살아남음ㅋㅋ
0,맥주 한잔?
0,콜
0,주말 뭐 함
0,아무 계획 없음
0,나도ㅋㅋ
0,영화나 볼까
0,좋지
0,요즘 운동은 하냐
0,주 3번은 감
0,대단하네
0,안 하면 몸이 너무 무거워
0,허리 계속 아프다
0,스트레칭 좀 해
0,맨날 앉아있으니까 그런 듯
0,월급 들어왔다
0,축하한다
0,이미 다 빠져나감ㅋㅋ
0,적금 자동이체...
0,카드값...
0,현실이네
0,배달 시킬까
0,냉장고 봐
0,아무것도 없음
0,그럼 시켜야지ㅋㅋ
0,넷플 추천 좀
0,볼 게 없다
0,나도 한참 찾다가 그냥 유튜브 봄
0,요즘 왜 이렇게 피곤하지
0,잠이 부족한 거 아님?
0,7시간은 자는데
0,그럼 회사 때문이지 뭐ㅋㅋ
0,오늘 비 엄청 온다
0,우산 챙겼냐
0,안 챙김...
0,편의점에서 하나 사야겠다
0,이번 주 금요일 가능?
0,가능
0,그럼 저번 술집 갈까
0,좋지
0,사진 보냄
0,ㅋㅋㅋㅋㅋㅋㅋㅋ
0,이걸 진짜 샀냐
0,충동구매함
0,게임 안 하냐 요즘
0,할 시간이 없음
0,퇴근하면 기절함
0,아 배고프다
0,나도
0,뭐 먹을지 추천 좀
0,마라탕?
0,어제 먹음ㅋㅋ
0,카페 왔음
0,사람 많냐
0,생각보다 한산함
0,노트북 들고 올걸
0,오늘 진짜 일 안 된다
0,퇴근만 기다리는 중
0,나 지금 집
0,벌써?
0,칼퇴 성공
0,씻고 누웠다
0,부럽네
0,난 이제 퇴근
0,이번 달 돈 너무 많이 썼다
0,나도 카드 명세서 보고 반성함
0,휴가 어디 갈 거임
0,아직 안 정함
0,국내라도 갈까 고민 중
0,오늘 날씨 좋다
0,이런 날 쉬어야 되는데
0,배고픈데 귀찮다
0,라면 끓여
0,결국 또 라면ㅋㅋ
0,커피 줄여야겠다
0,하루에 몇 잔인데
0,3잔...
0,그건 좀 많네
0,나 늙었나 봄
0,왜
0,밤 11시만 되면 졸려ㅋㅋ
0,요즘 뭐 재밌는 거 없냐
0,없음...
0,인생이 회사 집 회사 집이다
0,잘 들어갔냐
0,방금 도착
0,푹 쉬어
0,너도
0,일어났냐
0,웅
0,몇 시에
0,방금ㅋㅋ
0,미쳤네
0,오늘 학교 감?
0,갈 듯
0,갈 듯이 뭐야ㅋㅋ
0,아직 침대임
0,나도...
0,나 화장 시작
0,벌써?
0,오늘은 일찍 나가려고
0,믿는다ㅋㅋ
0,야 밖에 덥냐
0,개더움
0,나가지마
0,그래도 나가야지ㅠ
0,점심 머먹
0,파스타?
0,좋아
0,근데 웨이팅 있겠지
0,아마...
0,아 귀찮다
0,나 지금 버스
0,앉았어?
0,웅 운 좋게
0,부럽네
0,나 서서 감
0,ㅋㅋㅋㅋㅋㅋ
0,야 너 어디
0,거의 다 왔어
0,또 거짓말
0,진짜임
0,횡단보도임
0,오케이
0,나 카페 도착
0,자리 있음?
0,웅 하나 남음
0,빨리 와
0,달리는 중ㅋㅋ
0,사진 보냈는데 봄?
0,잠만
0,와 개예쁜데
0,필터 뭐야
0,기본인데
0,엥 진짜?
0,웅
0,나 오늘 화장 잘됨
0,사진 찍어놔
0,이미 백장 찍음ㅋㅋ
0,인정
0,오늘 머리 왜케 맘에 들지
0,그럴 때 있음ㅋㅋ
0,근데 비 올 거 같음
0,헐 진짜?
0,우산 없음...
0,편의점 가자
0,나 돈 없음ㅠ
0,내가 사줄게
0,천사냐
0,ㅋㅋㅋㅋㅋㅋ
0,과제 했냐
0,아니
0,언제 할 건데
0,오늘 밤?
0,또 시작이네ㅋㅋ
0,이번엔 진짜
0,믿을게
0,믿지만 안 믿음
0,야 배고파
0,나도
0,뭐 먹을래
0,암거나
0,또 암거나
0,그럼 내가 정함
0,오케이
0,마라탕?
0,콜
0,맵게?
0,보통
0,치즈 추가?
0,무조건
0,나 다이어트 중인데
0,오늘만 쉬자
0,맨날 오늘만ㅋㅋ
0,쉿
0,나 지금 편의점
0,머 사갈까
0,제로콜라
0,젤리도
0,오케이
0,아 배터리 2퍼
0,보조배터리 있음?
0,웅 가져옴
0,살았다
0,오늘 진짜 졸림
0,커피 마셔
0,이미 두 잔
0,엥 그럼 왜 졸려
0,나도 모르겠음
0,나 지금 엘베
0,몇 층?
0,7층
0,오 나도 올라감
0,집 왔다
0,벌써?
0,오늘 일찍 들어옴
0,부럽다ㅠ
0,씻었어?
0,아니
0,귀찮아
0,ㅋㅋㅋㅋㅋㅋ
0,나도 아직
0,넷플 볼 거 있음?
0,추천 좀
0,그거 봐
0,재밌음?
0,개재밌음
0,오늘 밤 달린다
0,보다가 또 새벽ㅋㅋ
0,야 이 옷 어때
0,예쁜데
0,살까
0,사
0,진짜?
0,웅 잘 어울릴 듯
0,오른쪽이 나아?
0,왼쪽
0,ㄹㅇ?
0,웅 왼쪽
0,오케이 그걸로
0,내일 몇 시?
0,2시 어때
0,좋아
0,늦지마
0,노력은 해볼게ㅋㅋ
0,또 그러네
0,알람 5개 맞춤
0,믿는다
0,안 일어나면 전화해
0,오케이
0,잘 자
0,웅 너도
0,🫶
1,넘 아름다우셔서 계속 눈길이 가네요
1,미인이시라 그런지 분위기가 남다르시네요
1,오늘 만나서 정말 좋은 인연이 된 것 같네요
1,이렇게 좋은 인연으로 만남 시작하게 돼서 반갑습니다
1,사진보다 실물이 훨씬 미인이시네요
1,젊음이 좋긴 좋네요 보기만 해도 기분이 좋아집니다
1,오빠로써 한 말씀 드리자면 너무 무리하지 마세요
1,인생선배로써 조언 하나 해드리면 사람을 볼 때 마음을 봐야 합니다
1,전번 알려주시면 다음에 맛있는 거 한번 사드릴게요
1,살아보니까 결국 사람 만나는 게 제일 중요하더라고요
1,이렇게 아름다우셔서 남자들이 가만히 안 둘 것 같네요
1,대쉬하려고 한 건 아닌데 자꾸 마음이 가네요
1,제가 괜히 대쉬하는 것처럼 보였나요
1,어쩌죠 자꾸 생각나는데요
1,에혀~~ 나이 먹고 이러면 안 되는데
1,젊은 애들보단 제가 대화가 잘 통하지 않을까요
1,젊은 남자보단 그래도 경험 많은 사람이 편하지 않나요
1,젊은 핫바리들이랑은 제가 좀 다르죠
1,저도 아직 마음만큼은 젊습니다 😎
1,오빠라고 편하게 불러도 됩니다
1,옵빠가 맛있는 거 사줄게요
1,제가 오빠로써 맛집 하나 소개해드릴게요
1,인생선배로써 좋은 곳 하나 알려드리겠습니다
1,요즘 핫플레이스는 어디가 제일 괜찮아요
1,핫플레이스라면 제가 또 잘 알죠
1,젊은 분들이 많이 가는 핫플레이스 한번 가보시죠
1,미녀분하고 같이 가면 더 좋겠네요
1,늘씬하시니까 어떤 옷을 입어도 잘 어울리시네요
1,몸매도 늘씬하시고 정말 아름다우시네요
1,넘 미인이셔서 처음에는 연예인인 줄 알았습니다
1,사진을 보고 미인이시라고 생각했는데 실제로 보니 더하시네요
1,아름다우셔서 계속 보고 있게 되네요
1,이렇게 아름다운 분을 만나게 될 줄 몰랐습니다
1,미인과의 만남 시작이라니 오늘 기분 좋네요
1,좋은 인연이 될 것 같은 느낌이 옵니다
1,우리 인연이 그냥 우연은 아닌 것 같네요
1,사람 인연이라는 게 참 신기하네요
1,살아보니까 좋은 사람 만나는 게 복입니다
1,살아보니까 외모보다 마음이 더 중요하더라고요
1,그래도 미인이시면 마음도 예쁘실 것 같습니다
1,젊음이 참 부럽습니다 저는 이제 나이가 있어서요
1,나이는 숫자일 뿐이라고 생각합니다
1,저도 젊은 친구들 못지않게 감각 있습니다
1,요즘 젊은 애들하고도 대화 잘 통합니다
1,젊은 애들보단 오히려 제가 편하실 수도 있어요
1,젊은 남자들은 아직 인생 경험이 부족하죠
1,인생선배로써 제가 좋은 이야기 많이 해드릴게요
1,오빠로써 편하게 생각하세요
1,오빠가 맛있는 거 한번 사줄게요
1,옵빠 믿고 한번 가보시죠 ㅎㅎ
1,제가 전번 받아도 될까요
1,전번 주시면 제가 연락드리겠습니다
1,전번 알려주시면 부담 없이 연락드릴게요
1,혹시 전번 바꿔도 괜찮을까요
1,오늘 만남 시작으로 다음에도 한번 뵙고 싶네요
1,우리 좋은 인연 이어가면 좋겠습니다
1,첫 만남인데도 이렇게 편한 게 신기하네요
1,처음 만났는데 오래 알고 지낸 느낌입니다
1,제가 원래 이런 스타일 아닌데 오늘은 좀 대쉬하고 싶네요
1,대쉬한다고 부담 갖지는 마세요
1,제가 마음에 드는 분께는 조금 적극적인 편입니다
1,어쩌죠 오늘 보니까 더 만나고 싶어졌네요
1,어쩌죠 자꾸 웃는 모습이 생각납니다
1,에혀~~ 이 나이에 설레면 안 되는데
1,에혀~~ 제가 왜 이러는지 모르겠습니다
1,나이 먹고도 이런 설렘이 있네요
1,젊은 핫바리들하고 경쟁하려니 힘드네요 ㅎㅎ
1,그래도 아직 제가 그렇게 늙지는 않았습니다
1,저도 아직 한창입니다 😎
1,마음은 스무 살입니다
1,마음만큼은 젊은 남자입니다
1,젊은 친구들보다 제가 매너는 자신 있습니다
1,젊은 남자들하고는 또 다른 매력이 있죠
1,제가 살아온 경험이 있으니까요
1,인생선배의 여유라고 생각하시면 됩니다
1,오빠가 이런 건 또 잘 챙겨줍니다
1,오빠로써 맛있는 거 하나 추천해드릴게요
1,제가 사는 동네에 핫플레이스가 하나 있습니다
1,거기 요즘 젊은 분들이 많이 간다더라고요
1,핫플레이스 찾아다니는 것도 나름 재미있습니다
1,주말에 핫플레이스 한번 같이 가보시죠
1,미녀분이랑 좋은 곳 가면 더 좋겠네요
1,넘 예쁘셔서 주변 사람들이 다 쳐다보네요
1,미인이시라 어디 가셔도 눈에 띄시겠습니다
1,오늘따라 더 아름다우셔서 깜짝 놀랐습니다
1,아름다우셔서 사진을 몇 번이나 다시 봤네요
1,늘씬한 모습이 정말 보기 좋습니다
1,젊음이 느껴져서 저까지 젊어진 기분입니다
1,젊음이 부럽기도 하고 보기 좋기도 하네요
1,이런 미인과 대화를 나누다니 영광입니다
1,미녀분께서 이렇게 연락까지 주시니 기분 좋네요
1,좋은 인연으로 오래 봤으면 좋겠습니다
1,만남 시작부터 느낌이 참 좋네요
1,오늘 만남을 계기로 자주 뵙고 싶습니다
1,살아보니까 타이밍이 참 중요한 것 같습니다
1,이런 인연은 쉽게 오는 게 아니죠
1,제가 인생선배로써 진심으로 말씀드리는 겁니다
1,오빠로써 걱정돼서 하는 이야기입니다
1,젊은 애들한테 뒤처지지 않으려고 노력 중입니다
1,젊은 남자보단 제가 훨씬 편하고 든든할 겁니다
1,요즘 많이 힘들죠? 내가 보면 딱 안쓰러워서 그래요.
1,이런 건 오빠한테 편하게 이야기해도 돼요.
1,내가 살아온 경험이 있어서 보면 대충 어떤 상황인지 알아요.
1,괜찮아요. 내가 있으니까 너무 걱정하지 마요.
1,요즘 표정이 안 좋아 보이던데 무슨 일 있어요?
1,내가 보기에는 혼자 끙끙 앓고 있는 것 같아서 그래요.
1,힘든 일 있으면 나한테 이야기해요. 내가 들어줄게요.
1,굳이 다른 사람한테 말할 필요 있나요? 나한테 이야기하면 되지.
1,내가 괜히 챙기는 거 아니에요. 신경이 쓰여서 그래요.
1,요즘 밥은 제대로 먹고 다녀요?
1,내가 밥 한번 사줄게요. 거절하지 말고요.
1,커피는 내가 살 테니까 시간 될 때 연락해요.
1,요즘 얼굴 보니까 살도 좀 빠진 것 같던데 괜찮아요?
1,건강은 챙겨야죠. 내가 나이 먹어봐서 알아요.
1,이런 건 젊을 때는 잘 모르는데 나중에 후회해요.
1,내가 선배라서 하는 말인데 한번 들어봐요.
1,내 말이 잔소리처럼 들릴 수도 있는데 다 잘되라고 하는 말이에요.
1,너무 예민하게 받아들이지는 말아요.
1,내가 당신 생각해서 하는 이야기예요.
1,사실 다른 사람한테는 이런 이야기 잘 안 해요.
1,그만큼 내가 신경 쓰고 있다는 거죠.
1,내가 보기에는 조금 더 챙겨줘야 할 것 같아요.
1,혼자 알아서 하려고 하지 말고 나한테 물어봐요.
1,내가 도와줄 수 있는 건 도와줄게요.
1,이런 건 내가 경험이 많아서 그래요.
1,처음 보는 사람한테 이런 말까지 하는 건 나도 처음이네요.
1,근데 이상하게 신경이 쓰이네요.
1,괜히 마음이 가는 사람이 있잖아요. 딱 그런 느낌이에요.
1,내가 너무 오지랖인가 싶기도 한데 그냥 넘어가기가 어렵네요.
1,오늘 집에는 어떻게 들어가요?
1,늦으면 내가 데려다줄 수도 있는데.
1,괜찮으면 내가 차로 데려다줄게요.
1,혼자 가는 것보다 내가 같이 가는 게 낫지 않겠어요?
1,굳이 거절할 필요는 없어요. 편하게 생각해요.
1,내가 부담 주려고 하는 건 아니에요.
1,그냥 챙겨주고 싶은 마음이 있어서 그래요.
1,요즘 사람들은 너무 각박한 것 같아요.
1,나는 그래도 사람 챙기는 정은 있다고 생각해요.
1,내가 옛날 사람이라 그런가 이런 게 신경 쓰이네요.
1,젊은 사람들은 이런 거 부담스러워할 수도 있겠죠.
1,그래도 나는 그냥 지나치기가 어렵더라고요.
1,내가 이런 이야기까지 하는 걸 보면 꽤 마음에 드나 봐요 ㅎㅎ
1,처음부터 이렇게 이야기하는 것도 인연인가 싶네요.
1,사람 인연이라는 게 참 묘하죠.
1,괜히 한번 더 이야기하고 싶고 그렇네요.
1,답장이 없으면 괜히 무슨 일 있나 걱정돼요.
1,바쁜 건 알겠는데 연락은 한번 줘요.
1,내가 기다리게 만들지는 말고요 ㅎㅎ
1,요즘 연락이 뜸하던데 혹시 내가 뭐 잘못했어요?
1,내가 너무 부담스럽게 했나?
1,그랬다면 솔직하게 이야기해줘요.
1,나는 돌려서 이야기하는 것보다 솔직한 게 좋아요.
1,내가 싫으면 싫다고 말해도 괜찮아요.
1,그래도 나는 쉽게 포기하는 성격은 아니라서요.
1,사람 관계라는 게 한번 시작하면 쉽게 끊는 게 아니잖아요.
1,한번 인연이 된 사람은 오래 봐야죠.
1,내가 사람을 오래 보는 편이라 그래요.
1,한두 번 이야기했다고 남처럼 지내기는 좀 그렇죠.
1,다음에 시간 되면 같이 밥 먹어요.
1,이번에는 내가 장소까지 알아볼게요.
1,당신은 그냥 시간만 맞춰요.
1,좋은 곳 내가 알고 있어요.
1,요즘 젊은 사람들이 많이 가는 곳인데 나도 알아요.
1,나도 트렌드에는 뒤처지지 않아요 😎
1,요즘 핫플레이스는 오히려 내가 더 잘 알 수도 있어요.
1,나이 많다고 무조건 옛날 사람인 건 아니잖아요.
1,나는 젊은 친구들과도 대화 잘 통하는 편이에요.
1,내가 생각보다 그렇게 꽉 막힌 사람은 아니에요.
1,그러니까 나를 너무 어렵게 생각하지 마요.
1,편하게 오빠라고 생각하면 돼요.
1,사실 오빠라고 부르는 게 제일 편하지 않아요?
1,굳이 호칭 어렵게 할 필요 있나요.
1,나는 당신이 편했으면 좋겠어요.
1,그런데 너무 편하게만 생각하지는 말고요 ㅎㅎ
1,내가 경험이 좀 많아서 조언해줄 건 많아요.
1,살아보니까 결국 사람은 좋은 사람 곁에 있어야 해요.
1,내가 사람 보는 눈이 좀 있는 편이라서 그래요.
1,당신은 내가 보기에는 참 괜찮은 사람이에요.
1,그래서 더 챙겨주고 싶은 마음이 생기네요.
1,내가 보기에는 주변에 좋은 사람이 별로 없는 것 같아서 아쉽네요.
1,필요하면 내가 언제든 연락받아줄게요.
1,새벽이라도 괜찮아요.
1,전화해도 돼요.
1,내가 전화 안 받으면 다시 해도 돼요.
1,너무 눈치 보지 말아요.
1,나는 그런 거 신경 안 써요.
1,대신 연락은 자주 해줘요.
1,사람 사이에는 어느 정도 연락이 있어야죠.
1,요즘처럼 좋은 인연 만나기 쉽지 않아요.
1,괜히 놓치고 싶지는 않네요.
1,내가 너무 직진하는 것 같나요?
1,그래도 애매하게 하는 것보다는 낫잖아요.
1,나는 관심 있으면 관심 있다고 표현하는 편이에요.
1,괜히 아닌 척하는 게 더 이상하죠.
1,사실 처음부터 조금 관심이 갔어요.
1,말투도 그렇고 분위기도 그렇고.
1,그래서 자꾸 이야기하게 되네요.
1,이렇게 계속 이야기하면 나만 더 좋아지는 거 아닌가 모르겠어요 ㅎㅎ
1,당신은 별생각 없을 수도 있겠지만 나는 조금 다르네요.
1,괜히 기대하게 만들지는 마요.
1,나중에 서운해질 수도 있으니까요.
1,내가 이렇게 이야기하는 거 부담스러워요?
1,솔직하게 말해줘요.
1,괜찮아요. 부담스럽다면 조금 천천히 할게요.
1,그래도 연락은 계속했으면 좋겠어요.
1,사람 인연을 쉽게 끊는 건 별로 안 좋아해서요.
1,내가 챙겨주는 거 싫지는 않죠?
1,싫으면 진작 이야기했을 것 같은데 ㅎㅎ
1,그렇죠?
1,나는 그렇게 생각하고 있어요.
1,내가 너무 앞서갔나 싶기도 하네요.
1,그런데 이미 마음이 쓰이는 걸 어떡해요.
1,어쩌죠. 생각보다 내가 많이 신경 쓰고 있네요.
1,오늘도 잘 지냈는지 궁금해서 연락했어요.
1,별일 없는데 연락하면 이상한가요?
1,그냥 목소리 한번 듣고 싶어서요.
1,바쁜 거 알지만 잠깐 통화해도 되죠?
1,내가 길게 안 할게요.
1,5분만 이야기해요.
1,5분이 10분 되고 20분 되는 건 뭐 그럴 수도 있죠 ㅎㅎ
1,사실 이야기하다 보면 시간이 금방 가잖아요.
1,내가 챙겨주는 걸 너무 부담스럽게 생각하지 마요.
1,좋은 뜻으로 하는 거니까요.
1,내가 원래 사람한테 정이 많은 편이에요.
1,특히 마음에 드는 사람한테는 더 그래요.
1,한번 마음에 들어오면 쉽게 신경을 끊기가 어렵더라고요.
1,그래서 내가 계속 연락하는 거예요.
1,아이고~~ 애기 아직 안잤네^^
1,ㅎㅎㅎㅎ 오빠는 이제 퇴근했네~
1,"참 사람 괜찮네,,,"
1,에이~ 그러는 거 아니지ㅎㅎ
1,오빠 삐진다?^^
1,왜 자꾸 튕겨~~ㅎㅎ
1,애기 경계심이 많구만^^;;
1,"허허,, 귀엽네ㅎㅎ"
1,그렇게 웃으면 반칙이지^^
1,참하게 생겼네~~
1,요즘 보기 드문 스타일이네ㅎㅎ
1,오빠는 그런 애들이 좋더라^^
1,또래 애들 말은 듣지 말고ㅎㅎ
1,걔들은 아직 철이 없잖아~
1,세상은 경험이야^^
1,인생은 선배 말 듣는 거지ㅎㅎ
1,오빠 말이 틀린 적이 없네^^
1,거참ㅎㅎ 귀엽긴~
1,왜 그렇게 부끄러워해^^
1,ㅎㅎㅎ 오빠가 민망하네~~
1,"에이,,, 설마 남친 있나^^"
1,남친 있어도 친구는 할 수 있잖아ㅎㅎ
1,오빠는 부담 안 준다니까^^
1,커피 한잔 정도는 괜찮잖아~
1,맛있는 거 사줄게ㅎㅎ
1,거절하면 오빠 서운한데^^;;
1,아이고~ 그렇게까지 철벽을ㅎㅎ
1,이러니까 더 궁금하네^^
1,애기가 밀당도 하네ㅎㅎ
1,오빠 웃음만 나오네^^
1,센스는 있네ㅎㅎㅎㅎ
1,이런 게 인연이지~~
1,사람 인연이라는 게 참^^
1,그냥 편하게 봐ㅎㅎ
1,부담 갖지 말구~~
1,오빠가 다 알아서 하지^^
1,좋은 데 하나 아는데ㅎㅎ
1,분위기 죽여줘~~
1,사장님이랑 친해서^^
1,서비스도 잘 챙겨주시고ㅎㅎ
1,와보면 알아^^
1,후회 안 한다니까~~
1,오빠 믿어봐ㅎㅎ
1,ㅎㅎㅎ 참 귀엽네 진짜^^
1,사진 보니까 지은씨 생각보다 더 예쁘시네^^
1,실물은 민지씨가 훨씬 괜찮을 것 같은데~
1,아저씨가 수진씨 커피 한잔 사도 되죠?ㅎㅎ
1,오빠라고 한번 불러봐요^^
1,예진씨 남친 있어요?
1,없으면 내가 지원해볼까 ㅋㅋ
1,소연씨 오늘 뭐해요~
1,주말에 시간 있나?
1,밥은 내가 살게요^^
1,제가 원래 이런 스타일 아닌데
1,유진씨한테는 자꾸 눈이 가네 ㅎㅎ
1,답장 왜 이렇게 늦어요ㅋㅋ
1,인기 많으신가 봐요^^
1,서현씨 철벽 너무 심한데~
1,나 그렇게 나쁜 사람 아니에요ㅎㅎ
1,혜진씨 아저씨라 부담스럽나ㅋㅋ
1,생각보다 말이 잘 통하네^^
1,어린 친구치고는 다현씨가 성숙하네
1,요즘 애들보다 훨씬 괜찮네~
1,남자친구가 지은씨한테 잘해야겠는데ㅋㅋ
1,오빠가 보기엔 민지씨 남친 별로인 것 같은데
1,수진씨 남자 보는 눈 좀 키워야겠어요^^
1,요즘 남자들은 너무 소심해
1,나는 마음에 들면 바로 말해요~
1,어린 남자들은 너무 계산적이더라ㅋㅋ
1,나는 밥값 가지고 안 싸워요^^
1,돈 쓰는 건 내가 편해요~
1,직장생활 좀 해봐서 그래요ㅎㅎ
1,내가 사람 보는 눈은 있어요
1,유진씨 느낌이 참 좋네^^
1,사진보다 실물이 궁금하네ㅋㅋ
1,오늘도 예쁘시네요~
1,꾸미니까 서현씨가 더 괜찮네ㅎㅎ
1,원래 이렇게 웃는 스타일이에요?
1,혜진씨 웃는 게 귀엽네^^
1,술은 잘해요?
1,술 한잔하면 금방 친해질 듯ㅋㅋ
1,내가 좋은 데 하나 알아요~
1,거기 진짜 맛있어요^^
1,둘이 가면 딱이겠네 ㅋㅋ
1,차 있으니까 데려다줄게요~
1,늦으면 나한테 연락해요
1,내가 데리러 갈까?^^
1,아저씨가 이 정도는 해줄게ㅎㅎ
1,나 생각보다 젊어요ㅋㅋ
1,마음은 아직 청춘입니다~
1,나이 차이는 별거 아니죠^^
1,요즘은 이런 커플도 많아요
1,오빠랑 만나면 오히려 편할걸요ㅎㅎ
1,어린 남자보다 내가 편하지ㅋㅋ
1,내가 챙겨주는 건 잘해요~
1,연애하면 편하게 해줄 자신 있어요^^
1,남자친구보다 내가 낫지 않나ㅋㅋ
1,요즘 남자들 너무 답답해
1,왜 다들 적극적이지 못하냐~
1,나는 그런 거 안 따져요ㅎㅎ
1,마음 있으면 표현해야지^^
1,내가 좀 직진하는 스타일이라
1,부담되면 말해요~
1,근데 너무 철벽 치진 말고ㅋㅋ
1,한번 만나보면 생각 달라질걸
1,실제로 보면 더 괜찮을 텐데^^
1,나 은근 인기 있었어요ㅋㅋ
1,젊을 때는 꽤 했지~
1,지금도 뭐 나쁘진 않아요ㅎㅎ
1,관리 좀 해서 그렇지 아저씨 맞아요ㅋㅋ
1,아저씨라고 놀리면 삐집니다^^
1,오빠라고 하면 봐줄게~
1,우리 좀 친해진 거 같은데ㅎㅎ
1,이제 말 편하게 해도 되죠?
